Year,State/UT,District,crime_against_children,crime_against_women,cyber_crime,ipc_by_juveniles,ipc,missing_persons,sc_crime,sll_crime,sll_juveniles,st_crime,latitude,longitude
2022,Gujarat,Mehsana,134,223,17,47,2702,548,44,11379,3,1,23.6012628,72.3741516
2022,Gujarat,Morbi,70,100,13,13,3833,39,29,7510,0,0,22.8003959,70.886232
2022,Gujarat,Narmada,46,60,5,37,1221,44,1,4513,11,12,21.7392625,73.6262458
2022,Gujarat,Navsari,43,55,15,16,3132,149,2,12836,10,9,20.952407,72.9323831
2022,Gujarat,Panchmahal,182,216,7,10,2447,138,9,6645,2,39,22.6978099,73.5980682
2022,Gujarat,Patan,78,131,19,19,2657,430,29,8542,1,4,23.773753,71.6798581
2022,Gujarat,Porbandar,42,62,8,9,675,33,28,4205,6,1,21.6029751,69.8538067
2022,Gujarat,Rajkot City,127,345,38,23,6852,690,65,7065,0,12,22.3053263,70.8028377
2022,Gujarat,Rajkot Rural,99,200,13,28,2915,438,56,9377,3,7,16.3876268,73.7308816
2022,Gujarat,Sabarkantha,104,186,61,14,3307,280,31,10752,6,16,23.8688506,73.013784
2022,Gujarat,Surat City,540,797,371,136,9872,2193,34,45428,1,16,21.2094892,72.8317058
2022,Gujarat,Surat Rural,120,162,18,16,3662,154,12,11465,0,24,16.3876268,73.7308816
2022,Gujarat,Surendranagar,94,123,10,16,2238,60,50,5188,4,4,22.8251395,71.6209736
2022,Gujarat,Tapi,21,18,1,5,2575,30,0,6763,3,2,21.1916567,73.5560631
2022,Gujarat,Vadodara City,108,218,55,78,3460,593,33,11740,29,9,22.2973142,73.1942567
2022,Gujarat,Vadodara Rural,143,133,15,37,4488,198,41,13854,6,37,22.2367253,73.1802481
2022,Gujarat,Valsad,103,82,14,27,4110,197,2,21910,17,10,20.4321957,73.1409893
2022,Haryana,Ambala,244,817,28,37,4713,451,51,2225,4,0,30.3843674,76.770421
2022,Haryana,Bhiwani,176,771,11,40,4290,174,72,880,16,0,28.7931703,76.1391283
2022,Haryana,Charkhi Dadri,83,222,3,11,1276,164,34,464,3,0,28.6000997,76.1123707
2022,Haryana,Faridabad,760,1317,47,127,9462,1081,74,4580,28,0,28.4031478,77.3105561
2022,Haryana,Fatehabad,181,388,10,54,3029,473,80,1015,6,0,29.5359209,75.5752901
2022,Haryana,Gurugram,604,1360,168,79,14610,536,56,3060,15,0,28.4646148,77.0299194
2022,Haryana,Hansi,102,285,10,37,2090,264,59,569,7,0,29.140992,75.9787139
2022,Haryana,Hissar,319,935,61,33,7965,917,319,1576,13,0,29.7016253,76.3119463
2022,Haryana,Irrigation & Power,0,0,0,0,1372,0,0,82087,0,0,16.3876268,73.7308816
2022,Haryana,Jhajjar,206,660,26,23,4239,504,60,972,3,0,28.5964461,76.6505366
2022,Haryana,Jind,191,551,8,35,4299,56,47,1081,10,0,29.3152073,76.314082
2022,Haryana,Kaithal,147,484,16,31,3334,381,52,1497,14,0,29.7996588,76.3989903
2022,Haryana,Karnal,378,1051,25,39,8757,1157,90,2839,5,0,29.7255766,76.9106924
2022,Haryana,Kurukshetra,235,853,35,33,4779,556,79,2012,6,0,29.9693747,76.8482787
2022,Haryana,Mahendergarh,69,318,16,20,2968,365,57,752,1,0,28.2726226,76.1493925
2022,Haryana,Nuh,241,428,23,16,3139,133,23,978,10,0,27.9935177,77.0419634
2022,Haryana,Palwal,278,763,59,26,4489,397,103,1437,7,0,28.0599426,77.3223422
2022,Haryana,Panchkula,168,398,17,44,3244,318,20,857,2,0,30.6975401,76.8551066
2022,Haryana,Panipat,697,1271,22,39,8486,516,67,1156,2,0,29.3912753,76.9771675
2022,Haryana,Rewari,144,504,18,44,3572,413,61,827,7,0,28.1956468,76.6165179
2022,Haryana,Rohtak,276,708,28,0,5791,763,58,1551,0,0,28.9010899,76.5801935
2022,Haryana,Sirsa,165,644,2,24,5837,624,53,1528,3,0,29.6063041,74.9036568
2022,Haryana,Sonipat,160,1117,19,131,7064,938,51,1687,19,0,28.9953758,77.0233627
2022,Haryana,Yamunanagar,299,873,26,42,5237,638,62,1477,9,0,30.1231349,77.286329
2022,Himachal Pradesh,Baddi,51,91,3,12,712,317,6,375,1,1,30.9763026,76.7674001
2022,Himachal Pradesh,Bilaspur,32,94,2,6,949,179,14,370,0,0,31.33,76.75
2022,Himachal Pradesh,Chamba,43,102,1,6,641,124,1,493,0,1,32.6923316,76.1631552
2022,Himachal Pradesh,Hamirpur,30,99,3,6,773,130,37,247,0,0,31.68,76.52
2022,Himachal Pradesh,Kangra,108,283,6,3,2454,415,30,894,3,0,32.0768665,76.2985872
2022,Himachal Pradesh,Kinnaur,23,34,2,4,250,52,3,215,1,0,31.593013,78.3281417
2022,Himachal Pradesh,Kullu,71,111,23,16,1001,122,14,638,3,1,31.9578974,77.1089232
2022,Himachal Pradesh,Lahaul & Spiti,0,3,0,1,118,10,0,97,0,1,32.0934743,78.3837957
2022,Himachal Pradesh,Mandi,99,226,7,13,1810,322,51,725,5,0,31.6516617,77.0092542
2022,Himachal Pradesh,Shimla,85,147,17,22,1743,1,18,683,3,0,31.1041526,77.1709729
2022,Himachal Pradesh,Sirmaur,76,159,1,15,1030,170,8,372,0,0,30.6991321,77.4465304
2022,Himachal Pradesh,Solan,70,86,3,23,863,146,7,239,1,0,30.9077569,77.1023645
2022,Himachal Pradesh,Una,52,116,2,18,851,22,21,466,1,0,31.5834642,76.2351452
2022,Jammu & Kashmir,Anantnag,56,232,3,0,1361,118,0,267,0,0,33.74611,75.1854475
2022,Jammu & Kashmir,Bandipora,9,83,2,0,471,45,0,85,0,0,34.4232433,74.635965
2022,Jammu & Kashmir,Baramulla,39,183,1,26,1134,27,0,179,1,0,34.2086903,74.343498
2022,Jammu & Kashmir,Budgam,22,279,0,36,1227,111,0,139,0,0,33.9098746,74.6270357
2022,Jammu & Kashmir,Doda,6,108,0,0,692,86,0,100,0,0,33.13261,75.5890079
2022,Jammu & Kashmir,EOW Jammu,1,1,7,0,64,0,0,18,0,0,32.73,74.87
2022,Jammu & Kashmir,EOW Kashmir,0,0,5,0,79,0,0,19,0,0,34.08,74.8
2022,Jammu & Kashmir,Ganderbal,44,166,0,21,778,67,0,92,7,0,34.2889322,75.0407983
2022,Jammu & Kashmir,Handwara,20,83,0,0,555,0,0,71,0,0,34.3993139,74.2827396
2022,Jammu & Kashmir,Jammu,182,431,9,33,4176,649,4,609,1,1,32.7185614,74.8580917
2022,Jammu & Kashmir,Kathua,46,92,1,20,1175,199,1,182,1,0,32.3901836,75.5251452
2022,Jammu & Kashmir,Kishtwar,18,42,0,10,409,51,0,88,4,0,33.3107908,75.7694213
2022,Jammu & Kashmir,Kulgam,11,200,0,0,725,41,0,176,0,0,33.6446899,75.0188432
2022,Jammu & Kashmir,Kupwara,30,145,0,0,608,98,0,134,0,0,34.5140696,74.191367
2022,Jammu & Kashmir,Poonch,48,133,1,23,1218,123,0,108,2,0,33.7670004,74.0957143
2022,Jammu & Kashmir,Pulwama,13,116,0,0,562,60,0,148,0,0,33.839844,74.9365143
2022,Jammu & Kashmir,Rajouri,60,306,4,25,1654,149,1,284,4,0,33.3772495,74.3132332
2022,Jammu & Kashmir,Ramban,22,64,3,11,1275,18,0,138,1,0,33.2116371,75.2050989
2022,Jammu & Kashmir,Reasi,56,85,1,5,952,136,1,212,3,0,33.0691032,74.8378698
2022,Jammu & Kashmir,Samba,36,46,1,19,972,142,0,112,2,0,32.5759118,75.1203446
2022,Jammu & Kashmir,Shopian,9,82,0,0,567,32,0,128,0,0,33.718807,74.8333311
2022,Jammu & Kashmir,Sopore,21,126,0,22,527,8,0,114,5,0,34.2850498,74.4639353
2022,Jammu & Kashmir,Srinagar,108,446,1,25,2725,316,0,400,7,0,34.0747444,74.8204443
2022,Jammu & Kashmir,Udhampur,52,145,5,22,1397,173,4,189,6,0,32.9219726,75.1331482
2022,Jharkhand,Bokaro,127,448,20,0,3842,5,89,532,0,6,23.699128,85.9910689
2022,Jharkhand,Chaibasa,40,139,16,0,882,65,6,433,0,5,22.5483518,85.8188876
2022,Jharkhand,Chatra,39,171,15,0,1602,85,25,556,0,1,24.1062317,84.8623379
2022,Jharkhand,Deoghar,52,469,97,0,2782,0,61,1129,0,7,24.4898318,86.6990182
2022,Jharkhand,Dhanbad,146,594,47,0,3987,0,63,1941,0,9,23.7952809,86.4309638
2022,Jharkhand,Dumka,67,214,24,0,1201,13,14,433,0,20,24.2677937,87.2485495
2022,Jharkhand,Garhwa,137,400,18,0,1910,0,55,852,0,14,24.053577,83.6526818
2022,Jharkhand,Giridih,216,588,57,0,2950,80,74,848,0,7,24.3314547,86.1548117
2022,Jharkhand,Godda,82,508,25,0,1836,43,22,389,0,14,24.8645886,87.2984838
2022,Jharkhand,Gumla,177,268,17,55,1015,84,0,386,2,9,23.1603759,84.4599565
2022,Jharkhand,Hazaribagh,101,457,46,56,3609,93,81,838,8,13,24.0866962,85.4912231
2022,Jharkhand,Jamshedpur,25,497,115,0,3755,83,19,883,0,29,22.8015194,86.2029579
2022,Jharkhand,Jamtara,43,151,84,0,739,50,8,294,0,3,23.9801639,86.9243637
2022,Jharkhand,Khunti,33,86,10,0,604,0,0,261,0,0,22.9281801,85.2814475
2022,Jharkhand,Koderma,62,210,26,0,1172,12,25,428,0,0,24.4931239,85.5560811
2022,Jharkhand,Latehar,28,183,32,0,821,24,13,437,0,15,23.6880057,84.4969551
2022,Jharkhand,Lohardagga,19,152,10,0,709,86,0,250,0,18,23.4770044,84.6986684
2022,Jharkhand,Pakur,46,266,14,0,854,5,9,464,0,11,24.5325909,87.593232
2022,Jharkhand,Palamu,129,549,38,0,2486,2,70,862,0,9,24.2212983,84.1725565
2022,Jharkhand,Ramgarh,38,171,25,0,948,0,5,293,0,6,23.693479,85.5215989
2022,Jharkhand,Ranchi,129,609,177,0,7450,109,29,1560,0,83,23.3700501,85.3250387
2022,Jharkhand,Sahebganj,84,296,20,0,1281,7,0,746,0,0,25.0320437,87.691764
2022,Jharkhand,Saraikela,37,134,17,0,1096,0,5,538,0,2,22.7464225,85.9168929
2022,Jharkhand,Simdega,54,111,16,0,404,0,1,251,0,2,22.5904573,84.5464805
2022,Karnataka,Bagalkot,123,318,21,0,2199,263,58,735,0,17,16.1793224,75.6999315
2022,Karnataka,Ballari,102,273,44,0,1792,221,20,1434,0,16,15.3483166,76.8054883
2022,Karnataka,Belagavi City,114,205,109,3,1721,216,17,406,0,13,15.8572666,74.5069343
2022,Karnataka,Belagavi District,264,671,30,3,4703,574,78,1324,0,23,16.1587846,74.888862
2022,Karnataka,Bengaluru City,1578,3924,9940,168,28666,4631,231,17521,32,16,13.0222347,77.5671832
2022,Karnataka,Bengaluru District,376,709,239,0,6031,981,88,961,0,4,13.0222347,77.5671832
2022,Karnataka,Bidar,144,283,19,9,3136,161,37,886,2,15,18.0207297,77.2487204
2022,Karnataka,Chamarajnagar,116,270,20,10,1705,252,21,668,1,4,11.8073312,76.6923569
2022,Karnataka,Chikkaballapura,248,410,96,7,2577,515,62,1743,3,18,13.5897941,77.778793
2022,Karnataka,Chikkamagaluru,219,448,69,2,2759,415,97,1096,1,10,13.4058699,75.638758
2022,Karnataka,Chitradurga,210,641,50,0,4057,651,52,1264,0,13,14.3049174,76.5296667
2022,Karnataka,Dakshina Kannada,162,189,29,3,1812,161,31,266,3,15,12.8226434,75.2265036
2022,Karnataka,Davanagere,239,574,91,3,3396,684,52,995,1,15,14.2558835,75.8303421
2022,Karnataka,Dharwad,79,133,12,0,1193,166,28,536,0,13,15.3707296,75.1332867
2022,Karnataka,Gadag,72,137,16,4,1060,197,35,856,1,10,15.416692,75.6815801
2022,Karnataka,Hassan,257,650,43,9,4652,370,101,1189,8,6,13.0301853,76.1744968
2022,Karnataka,Haveri,146,338,118,12,2409,364,42,767,0,23,14.7180268,75.3656423
2022,Karnataka,Hubballi Dharwad City,86,217,343,18,2006,304,44,1139,5,3,15.36,75.12
2022,Karnataka,K.G.F.,56,120,55,12,855,208,21,370,0,3,12.96,78.27
2022,Karnataka,Kalaburgi,134,334,20,12,2462,162,61,850,4,4,16.8999182,77.0567566
2022,Karnataka,Kalaburgi City,87,186,18,5,1768,151,42,582,0,3,17.2408957,76.7697439
2022,Karnataka,Kodagu,129,186,28,8,1355,142,24,284,0,9,12.3827332,75.6640715
2022,Karnataka,Kolar,152,333,55,6,2417,521,67,360,1,8,13.1805066,78.2669329
2022,Karnataka,Koppal,152,330,22,0,2175,240,29,893,0,26,15.5748238,76.3118494
2022,Karnataka,Mandya,275,610,56,28,4830,701,60,781,2,4,12.6368939,76.7275477
2022,Karnataka,Mangaluru City,148,237,68,2,1979,173,17,686,0,3,12.8698101,74.8430082
2022,Karnataka,Mysuru City,136,375,274,2,2658,436,17,647,0,4,12.3051828,76.6553609
2022,Karnataka,Mysuru District,306,596,54,18,4315,700,42,1088,3,9,12.1968318,76.6120468
2022,Karnataka,Raichur,141,515,25,0,2577,242,60,1348,0,30,16.0547194,76.9003647
2022,Karnataka,Ramanagara,239,605,239,0,4155,687,68,1720,0,6,12.720006,77.3184199
2022,Karnataka,Shimoga,355,816,25,22,4591,825,102,1500,9,20,14.0556503,75.2380553
2022,Karnataka,Tumakuru,473,712,154,26,5520,684,84,1524,7,26,13.4192512,76.8810004
2022,Karnataka,Udupi,110,231,54,5,2342,245,44,566,2,15,13.5269784,74.8731879
2022,Karnataka,Uttara Kannada,206,334,48,15,2323,341,16,1202,0,6,14.7253795,74.6403389
2022,Karnataka,Vijayanagara,101,257,5,4,1795,204,18,1091,0,15,14.9428567,76.0448007
2022,Karnataka,Vijayapura,156,404,59,39,2858,366,71,1438,4,3,16.814415,75.8933856
2022,Karnataka,Yadgiri,85,233,8,14,1316,88,40,508,0,10,16.7633571,77.1384994
2022,Kerala,Alapuzha,258,761,41,7,14570,686,77,9904,1,2,9.5649344,76.5444815
2022,Kerala,Ernakulam Commr.,206,754,96,21,13273,374,22,15493,7,5,9.98,76.3
2022,Kerala,Ernakulam Rural,306,1130,24,21,22150,574,88,10518,2,3,10.1000756,76.3574874
2022,Kerala,Idukki,266,566,27,2,14360,385,61,10316,1,26,9.8154785,76.9991599
2022,Kerala,Kannur City,132,370,14,4,3536,169,10,9605,3,2,11.860138,75.3807889
2022,Kerala,Kannur Rural,141,341,1,9,2555,179,7,12296,5,5,11.8763836,75.3737973
2022,Kerala,Kasargod,215,415,17,8,3688,272,13,8222,6,17,12.4914722,74.9877613
2022,Kerala,Kollam Commr.,203,809,12,26,7539,585,53,11255,12,0,8.89,76.61
2022,Kerala,Kollam Rural,249,764,45,9,11748,412,83,17312,5,2,8.9989381,76.7732344
2022,Kerala,Kottayam,251,675,24,12,42798,553,66,13152,2,6,9.6287383,76.6455326
2022,Kerala,Kozhikode Commr.,265,759,45,23,8074,346,27,3515,3,3,11.25,75.78
2022,Kerala,Kozhikode Rural,301,911,28,23,5955,526,53,2776,0,8,11.2552955,75.795782
2022,Kerala,Malappuram,621,1379,53,52,13568,452,66,13395,18,13,11.1068448,76.1099551
2022,Kerala,Palakkad,345,843,78,11,11267,517,86,7962,11,33,10.7873692,76.4742172
2022,Kerala,Pathanamthitta,261,591,31,20,10384,460,53,11028,3,2,9.2780841,76.9737443
2022,Kerala,Thrissur Rural,296,748,28,18,7395,463,49,9418,2,3,10.5214758,76.1899913
2022,Kerala,Trivandrum Commr.,223,591,93,5,14353,375,40,11691,0,1,8.52,76.94
2022,Kerala,Trivandrum Rural,575,1342,29,38,16372,852,117,21621,13,6,8.6981873,76.8154234
2022,Kerala,Wayanadu,228,569,40,0,2957,230,15,9110,16,35,10.8942004,75.927851
2022,Ladakh,Kargil,5,7,3,0,181,7,0,22,0,0,34.5593048,76.1255767
2022,Ladakh,Leh,3,8,0,0,258,16,0,17,0,0,34.1642029,77.5848133
2022,Lakshadweep,Lakshadweep,11,16,1,0,64,0,0,33,0,0,10.8132489,73.6804621
2022,Madhya Pradesh,Agar,250,174,0,11,2031,260,26,846,0,2,22.3882831,74.8236421
2022,Madhya Pradesh,Alirajpur,108,168,0,60,1909,359,1,2651,16,9,22.2859525,74.3545628
2022,Madhya Pradesh,Anuppur,299,388,8,15,2761,485,56,2722,11,82,23.0346179,81.7510255
2022,Madhya Pradesh,Ashok Nagar,215,419,0,19,3067,435,146,2115,13,37,24.5792434,77.7279725
2022,Madhya Pradesh,Balaghat,347,575,4,18,4282,1170,77,2397,5,93,21.8611589,80.3237105
2022,Madhya Pradesh,Barwani,205,469,0,33,3477,666,35,4093,2,68,21.7514248,74.8915957
2022,Madhya Pradesh,Betul,267,394,2,17,4345,1102,76,6497,3,60,21.8797472,77.8753651
2022,Madhya Pradesh,Bhind,163,339,13,0,4871,0,240,2035,0,0,26.3518828,78.6863189
2022,Madhya Pradesh,Bhopal Commissionarate,996,1987,110,296,15339,12,119,5933,98,19,23.2584857,77.401989
2022,Madhya Pradesh,Bhopal Rural,138,230,2,28,2306,52,83,949,0,6,16.3876268,73.7308816
2022,Madhya Pradesh,Burhanpur,156,341,9,0,2631,369,23,3845,0,17,21.334867,76.3708803
2022,Madhya Pradesh,Chhatarpur,500,745,2,207,5838,835,329,3710,0,28,24.760609,79.6781776
2022,Madhya Pradesh,Chhindwara,281,426,0,21,4671,1525,71,5890,5,109,22.2071897,78.798833
2022,Madhya Pradesh,Damoh,233,495,2,44,4006,0,155,3633,0,75,23.7981005,79.5419356
2022,Madhya Pradesh,Datia,131,255,11,0,2734,330,141,2724,0,7,25.9182947,78.6644962
2022,Madhya Pradesh,Dewas,404,585,0,136,7482,0,176,4686,5,50,22.8057498,76.2940408
2022,Madhya Pradesh,Dhar,749,1204,8,256,9305,1654,69,5605,55,152,22.5786572,75.2258637
2022,Madhya Pradesh,Dindori,180,368,3,7,2628,340,16,1706,0,58,22.9070871,80.8846924
2022,Madhya Pradesh,Guna,231,350,5,87,5017,542,220,2211,3,68,24.5001772,77.2600959
2022,Madhya Pradesh,Gwalior,641,1467,94,50,12818,1663,492,4818,18,25,26.2037247,78.1573628
2022,Madhya Pradesh,Harda,229,402,14,40,2982,579,81,1099,12,72,22.2427973,77.1179173
2022,Madhya Pradesh,Indore Commissionarate,1082,1809,47,204,16636,3225,47,10491,7,9,22.7203616,75.8681996
2022,Madhya Pradesh,Indore Rural,266,436,5,25,4926,800,75,2731,0,34,16.3876268,73.7308816
2022,Madhya Pradesh,Jabalpur,859,1551,8,85,15153,2450,249,9111,36,146,23.1701522,79.9324505
2022,Madhya Pradesh,Jhabua,271,378,0,92,3543,591,2,3192,3,10,22.8869652,74.7243249
2022,Madhya Pradesh,Katni,330,455,3,51,4778,887,101,4240,0,64,23.7176393,80.2610181
2022,Madhya Pradesh,Khandwa,257,526,0,0,4294,1088,112,2308,0,142,21.9769779,76.5675344
2022,Madhya Pradesh,Khargone,483,726,2,65,5049,1189,111,4328,33,99,21.9544729,75.7521248
2022,Madhya Pradesh,Mandla,328,371,1,9,2843,650,28,2132,2,72,22.6871074,80.5816341
2022,Madhya Pradesh,Mandsaur,239,459,14,35,4285,2,192,3309,2,11,24.2628148,75.385692
2022,Madhya Pradesh,Morena,365,726,0,45,7758,546,219,4407,22,3,26.3849794,77.8612721
2022,Madhya Pradesh,Narmadapuram,395,590,0,24,5006,590,224,2507,1,81,22.6002833,77.9269848
2022,Madhya Pradesh,Narsinghpur,296,553,10,99,3617,912,95,4833,2,52,22.934556,79.0867849
2022,Madhya Pradesh,Neemuch,158,399,14,27,2708,606,65,1642,1,24,24.6305517,75.1829
2022,Madhya Pradesh,Niwari,84,145,1,3,1586,158,55,1915,5,8,25.3123152,78.667564
2022,Madhya Pradesh,Panna,312,451,8,30,3255,493,130,2448,16,25,24.4498931,80.1462723
2022,Madhya Pradesh,Raisen,541,665,0,0,5666,872,230,1875,0,89,23.2675909,78.1727134
2022,Madhya Pradesh,Rajgarh,256,935,2,244,6021,0,340,4450,12,45,23.8716707,76.7744703
2022,Madhya Pradesh,Ratlam,585,761,20,119,7316,1312,181,3410,38,74,23.5022201,74.9551534
2022,Madhya Pradesh,Rewa,907,1046,29,75,9833,10,180,3940,7,75,24.7560846,81.3810574
2022,Madhya Pradesh,Sagar,874,1340,11,111,11869,1974,527,6233,51,175,23.8083076,78.758254
2022,Madhya Pradesh,Satna,599,667,3,29,6495,1349,130,5212,6,46,24.6954445,80.7770348
2022,Madhya Pradesh,Sehore,325,576,1,115,5095,888,200,2586,0,25,23.1150041,77.0665356
2022,Madhya Pradesh,Seoni,330,581,5,103,3848,966,67,4911,0,125,22.2748109,79.7202522
2022,Madhya Pradesh,Shahdol,367,570,6,43,4983,701,40,3051,0,78,23.3002343,81.364771
2022,Madhya Pradesh,Shajapur,241,417,3,146,3252,452,157,1855,19,17,23.4171002,76.6074794
2022,Madhya Pradesh,Sheopur,135,167,5,6,1700,182,67,1766,0,30,25.7499267,76.9212945
2022,Madhya Pradesh,Shivpuri,555,707,11,13,6688,711,465,2817,7,95,25.3741216,77.8278866
2022,Madhya Pradesh,Sidhi,452,386,19,0,3729,0,78,3345,0,83,24.2112687,81.7000415
2022,Madhya Pradesh,Singrauli,271,481,11,49,4021,406,38,4492,19,73,24.2431343,82.3827672
2022,Madhya Pradesh,Tikamgarh,256,351,8,3,2971,197,116,2324,4,17,24.8552105,79.0472546
2022,Madhya Pradesh,Ujjain,554,839,15,12,10260,1192,220,4476,0,39,23.1885131,75.7716562
2022,Madhya Pradesh,Umaria,97,156,0,0,2081,4,14,1379,0,40,23.6431837,80.9419078
2022,Madhya Pradesh,Vidisha,451,633,0,44,5424,1026,344,2010,5,36,23.8463004,77.8370209
2022,Maharashtra,Ahmednagar,892,2202,100,129,16283,2719,174,7106,0,74,19.1627725,74.8580243
2022,Maharashtra,Akola,299,766,29,68,5944,934,57,5352,13,11,20.7618123,77.1921157
2022,Maharashtra,Amravati Commr.,283,711,65,42,4876,785,37,2455,15,5,20.93,77.75
2022,Maharashtra,Amravati Rural,363,770,82,55,8276,1186,46,7225,7,33,21.4564599,78.2268091
2022,Maharashtra,Aurangabad Commr.,349,834,96,136,5345,1521,22,1796,7,2,19.88,75.34
2022,Maharashtra,Aurangabad Rural,223,809,57,55,5838,912,60,3114,6,24,19.88,75.34
2022,Maharashtra,Beed,310,1228,114,116,5973,916,112,2863,2,18,18.9918442,75.909784
2022,Maharashtra,Bhandara,150,295,32,26,3159,722,38,2108,6,7,21.1225869,79.794509
2022,Maharashtra,Buldhana,341,953,77,98,7928,1082,95,7341,0,16,20.562845,76.4086986
2022,Maharashtra,Chandrapur,415,885,78,42,8029,1617,42,3805,12,28,20.0967555,79.5045475
2022,Maharashtra,Dhule,203,698,14,36,3840,977,22,3128,2,18,21.1305215,74.4900614
2022,Maharashtra,Gadchiroli,110,174,13,11,1592,477,10,2758,6,11,19.7590704,80.1622807
2022,Maharashtra,Gondia,234,369,6,37,3249,621,31,3995,6,3,21.455228,80.1962729
2022,Maharashtra,Hingoli,94,396,7,11,3228,361,76,2296,0,18,19.5431164,77.1739432
2022,Maharashtra,Jalgaon,438,1322,98,155,7643,2023,47,5798,14,42,20.8428827,75.5261246
2022,Maharashtra,Jalna,208,1124,121,115,7391,314,125,2555,0,16,19.918833,75.8708599
2022,Maharashtra,Kolhapur,518,1069,55,118,7126,2216,93,4377,12,2,16.7028412,74.2405329
2022,Maharashtra,Latur,223,781,47,24,5392,758,98,3722,0,4,18.3553347,76.7548997
2022,Maharashtra,Mira Bhayandar Vasai Virar Commr.,986,1764,217,161,8716,2187,22,2736,15,14,19.29,72.85
2022,Maharashtra,Mumbai Commr.,3178,6176,4724,302,69289,8615,58,19809,61,2,19.07,72.87
2022,Maharashtra,Nagpur Commr.,766,1260,211,206,12889,3069,35,6278,4,12,21.15,79.08
2022,Maharashtra,Nagpur Rural,285,459,91,25,7979,1306,42,4880,0,23,21.0761096,79.0343582
2022,Maharashtra,Nanded,314,879,43,33,7195,1043,106,3214,6,22,19.0942729,77.4832628
2022,Maharashtra,Nandurbar,153,334,21,91,2728,490,4,3356,1,5,21.5141622,74.5405513
2022,Maharashtra,Nasik Commr.,404,550,55,32,3547,1418,11,894,0,12,19.99,73.79
2022,Maharashtra,Nasik Rural,600,1498,26,82,7205,2234,34,4831,9,41,16.3876268,73.7308816
2022,Maharashtra,Navi Mumbai,583,1033,198,11,6259,1705,54,1144,9,3,19.0308262,73.0198537
2022,Maharashtra,Osmanabad,162,496,39,85,4154,556,81,2474,12,12,18.169844,76.1179632
2022,Maharashtra,Palghar,251,362,23,61,3201,638,3,887,4,20,19.757249,73.0931199
2022,Maharashtra,Parbhani,164,551,32,88,3873,496,90,2696,16,11,19.2901981,76.6026443
2022,Maharashtra,Pimpri Chinchwad City,772,1508,214,206,9538,2820,38,3394,9,3,18.6279288,73.8009829
2022,Maharashtra,Pune Commr.,732,2074,357,248,11074,2845,61,3099,30,0,18.52,73.86
2022,Maharashtra,Pune Rural,880,1844,58,104,12365,2574,182,3487,23,37,18.5435175,73.8220743
2022,Maharashtra,Raigad,234,396,51,50,4950,540,20,1248,8,14,18.4928092,73.138071
2022,Maharashtra,Ratnagiri,134,200,62,25,1869,499,16,1220,10,3,17.2826079,73.4569787
2022,Maharashtra,Sangli,407,836,41,120,7867,1764,111,2593,0,3,17.1726928,74.5867654
2022,Maharashtra,Satara,506,982,37,176,7961,1685,136,4138,35,10,17.6361289,74.2982781
2022,Maharashtra,Sindhudurg,68,142,37,19,1162,206,9,708,1,2,16.1357193,73.6522086
2022,Maharashtra,Solapur Commr.,186,384,30,36,2375,756,25,2168,0,3,17.66,75.9
2022,Maharashtra,Solapur Rural,530,1172,62,125,9873,1750,172,6804,11,34,16.3876268,73.7308816
2022,Maharashtra,Thane Commr.,1452,2341,389,254,12537,4575,45,4355,13,5,19.2,72.97
2022,Maharashtra,Thane Rural,184,348,13,37,2502,677,23,1390,0,33,16.3876268,73.7308816
2022,Maharashtra,Wardha,269,504,54,15,7243,1131,25,8773,0,10,20.8256232,78.6131455
2022,Maharashtra,Washim,149,538,14,1,3673,521,53,3708,6,9,20.2874178,77.2369655
2022,Maharashtra,Yavatmal,433,1159,31,5,11327,1189,99,10611,3,67,20.0638677,78.3565663
2022,Manipur,Bishnupur,9,20,0,0,195,36,0,84,0,0,24.6267287,93.7600454
2022,Manipur,Chandel,2,1,0,0,35,0,0,22,0,0,24.3312009,94.0011081
2022,Manipur,Churachandpur,11,10,0,1,174,0,0,60,1,0,24.3468839,93.6994143
2022,Manipur,Imphal East,20,44,0,0,603,65,0,136,0,0,24.8328129,94.0166864
2022,Manipur,Imphal West,33,86,3,6,1160,32,0,112,0,1,24.7590802,93.8617365
2022,Manipur,Jiribam,2,3,0,0,24,15,0,13,0,0,24.8023996,93.1165145
2022,Manipur,Kakching,10,17,0,0,184,45,0,83,0,0,24.4974827,93.9835543
2022,Manipur,Kamjong,0,0,0,0,5,0,0,13,0,0,24.8577847,94.5107757
2022,Manipur,Kangpokpi,3,1,0,0,59,0,0,57,0,0,25.1527725,93.9713691
2022,Manipur,Noney,1,0,0,0,20,0,0,5,0,0,24.8590605,93.6327463
2022,Manipur,Pherzawl,0,2,0,0,6,0,0,0,0,0,24.2595653,93.1906004
2022,Manipur,Senapati,2,2,0,0,30,0,0,29,0,0,25.3933698,94.1501773
2022,Manipur,Tamenglong,0,1,0,0,18,0,0,3,0,0,24.9858596,93.5039967
2022,Manipur,Tengnoupal,5,5,0,0,33,0,0,113,0,0,24.3626155,94.2594997
2022,Manipur,Thoubal,17,39,0,0,424,22,0,78,1,0,24.6386954,93.996871
2022,Manipur,Ukhrul,5,5,0,0,25,0,0,30,0,0,25.0982654,94.363167
2022,Meghalaya,Garo Hills East,21,31,10,0,104,1,0,34,3,0,25.5,90.5
